Species,Year,Season,Day,Habitat,AGE,BRE,PPM,MUS,BM,WC
Tangara_gyrola ,2013,SUMMER,135,COFFEE,4,YES,ACTIVE,3,19.1,76
Tangara_gyrola ,2013,SUMMER,138,COFFEE,3,NO,STATIC,2,NA,74
Tangara_gyrola ,2013,SUMMER,139,COFFEE,4,YES,STATIC,3,21.9,69
Tangara_gyrola ,2013,SUMMER,141,FOREST,4,YES,STATIC,3,19,77
Tangara_gyrola ,2013,SUMMER,143,FOREST,4,YES,STATIC,3,NA,76
Tangara_gyrola ,2013,SUMMER,147,COFFEE,4,YES,STATIC,3,NA,76
Tangara_gyrola ,2014,SPRING,1,COFFEE,4,YES,STATIC,3,18.5,72
Tangara_gyrola ,2014,SPRING,3,COFFEE,4,YES,STATIC,3,19.5,78
Tangara_gyrola ,2014,SPRING,6,COFFEE,4,YES,STATIC,3,20.5,70
Tangara_gyrola ,2014,SPRING,6,COFFEE,4,YES,STATIC,3,17.7,75
Tangara_gyrola ,2014,SPRING,7,COFFEE,4,YES,STATIC,3,18.6,74
Tangara_gyrola ,2014,SPRING,8,COFFEE,4,YES,STATIC,3,14.5,71
Tangara_gyrola ,2014,SPRING,12,COFFEE,4,YES,STATIC,3,19,75
Tangara_gyrola ,2014,SPRING,13,COFFEE,4,YES,STATIC,3,17.4,73
Tangara_gyrola ,2014,SPRING,18,COFFEE,4,YES,STATIC,3,19.6,75
Tangara_gyrola ,2014,SPRING,20,COFFEE,3,NO,STATIC,3,17.3,67
Tangara_gyrola ,2014,SPRING,21,COFFEE,4,YES,STATIC,3,18.2,75
Tangara_gyrola ,2014,SPRING,22,COFFEE,3,NO,ACTIVE,3,19,71
Tangara_gyrola ,2014,SPRING,22,COFFEE,3,YES,STATIC,3,16.7,70
Tangara_gyrola ,2014,SPRING,24,COFFEE,3,NO,ACTIVE,3,18,70
Tangara_gyrola ,2014,SPRING,24,COFFEE,3,NO,ACTIVE,2,16,68
Tangara_gyrola ,2014,SPRING,25,COFFEE,3,YES,ACTIVE,3,17.4,68
Tangara_gyrola ,2014,SPRING,26,COFFEE,4,YES,ACTIVE,2,18.3,71
Tangara_gyrola ,2014,SPRING,26,COFFEE,3,NO,ACTIVE,2,18.1,70
Tangara_gyrola ,2014,SPRING,36,FOREST,4,YES,STATIC,3,18.5,75
Tangara_gyrola ,2014,SPRING,40,FOREST,3,NO,STATIC,3,16,66
Tangara_gyrola ,2014,SPRING,42,FOREST,4,YES,STATIC,2,19.2,76
Tangara_gyrola ,2014,SPRING,42,FOREST,4,YES,STATIC,2,18.8,70
Tangara_gyrola ,2014,SPRING,44,FOREST,4,NO,STATIC,3,21.3,74
Tangara_gyrola ,2014,SPRING,46,FOREST,4,NO,STATIC,3,19.5,75
Tangara_gyrola ,2014,SPRING,46,FOREST,3,NO,ACTIVE,3,18.3,69
Tangara_gyrola ,2014,SPRING,52,FOREST,4,YES,STATIC,3,NA,NA
Tangara_gyrola ,2014,SPRING,52,FOREST,4,YES,STATIC,3,18.3,74
Tangara_gyrola ,2014,SPRING,53,FOREST,4,YES,ACTIVE,3,21.8,71
Tangara_gyrola ,2014,SPRING,53,FOREST,3,YES,ACTIVE,3,18.7,73
Tangara_gyrola ,2014,SPRING,54,FOREST,4,YES,STATIC,3,12.6,70
Tangara_gyrola ,2014,SPRING,54,FOREST,2,NO,STATIC,2,18.1,72
Tangara_gyrola ,2014,SPRING,55,FOREST,0,YES,NA,3,20.3,70
Tangara_gyrola ,2014,SPRING,55,FOREST,3,NO,ACTIVE,3,18.9,68
Tangara_gyrola ,2014,SPRING,56,FOREST,3,NO,STATIC,3,20.3,70
Tangara_gyrola ,2014,SPRING,58,FOREST,4,NO,STATIC,3,19.2,73
Tangara_gyrola ,2014,SPRING,60,FOREST,4,YES,ACTIVE,3,20,71
Tangara_gyrola ,2014,SUMMER,100,FOREST,4,YES,STATIC,2,17.6,74
Tangara_gyrola ,2014,SUMMER,104,COFFEE,3,NO,STATIC,1,16.4,70
Tangara_gyrola ,2014,SUMMER,106,COFFEE,4,YES,ACTIVE,3,20.7,76
Tangara_gyrola ,2014,SUMMER,110,COFFEE,2,NO,ACTIVE,3,21,74
Tangara_gyrola ,2014,SUMMER,112,COFFEE,3,YES,ACTIVE,2,19.1,72
Tangara_gyrola ,2014,SUMMER,119,COFFEE,4,YES,STATIC,2,18.1,78
Tangara_gyrola ,2014,SUMMER,119,COFFEE,4,YES,ACTIVE,3,18,77
Tangara_gyrola ,2014,SUMMER,119,COFFEE,4,YES,STATIC,3,18.4,74
Tangara_gyrola ,2014,SUMMER,120,COFFEE,4,NO,ACTIVE,3,20.7,75
Tangara_gyrola ,2014,SUMMER,121,COFFEE,2,NO,ACTIVE,2,18,68
Tangara_gyrola ,2014,SUMMER,124,COFFEE,3,NO,STATIC,3,25,71
Tangara_gyrola ,2014,SUMMER,128,COFFEE,4,YES,STATIC,3,20.2,78
Tangara_gyrola ,2014,SUMMER,130,FOREST,4,YES,STATIC,3,22,69
Tangara_gyrola ,2014,SUMMER,130,FOREST,4,YES,ACTIVE,3,18.8,75
Tangara_gyrola ,2015,SPRING,16,FOREST,4,YES,STATIC,2,17.5,69
Tangara_gyrola ,2015,SPRING,16,FOREST,3,NO,ACTIVE,3,17.3,70
Tangara_gyrola ,2015,SPRING,16,FOREST,4,YES,STATIC,3,19.9,73
Tangara_gyrola ,2015,SPRING,18,FOREST,4,YES,STATIC,3,18.3,74
Tangara_gyrola ,2015,SPRING,18,FOREST,3,NO,ACTIVE,3,18.4,72
Tangara_gyrola ,2015,SPRING,18,FOREST,4,YES,STATIC,3,20.1,76
Tangara_gyrola ,2015,SPRING,19,FOREST,4,YES,STATIC,3,19.8,76
Tangara_gyrola ,2015,SPRING,20,FOREST,3,NO,STATIC,3,18.9,70
Tangara_gyrola ,2015,SPRING,20,FOREST,3,NO,STATIC,3,18.1,71
Tangara_gyrola ,2015,SPRING,22,FOREST,4,NO,STATIC,3,19.6,71
Tangara_gyrola ,2015,SPRING,22,FOREST,3,YES,ACTIVE,3,18.9,69
Tangara_gyrola ,2015,SPRING,22,FOREST,4,NO,STATIC,3,18.7,74
Tangara_gyrola ,2015,SPRING,24,FOREST,4,YES,STATIC,3,16.1,72
Tangara_gyrola ,2015,SPRING,24,FOREST,3,NO,STATIC,3,19,73
Tangara_gyrola ,2015,SPRING,26,FOREST,4,YES,STATIC,3,20.2,76
Tangara_gyrola ,2015,SPRING,28,FOREST,4,YES,STATIC,3,19.2,74
Tangara_gyrola ,2015,SPRING,30,FOREST,4,NO,STATIC,3,19.8,69
Tangara_gyrola ,2015,SPRING,31,FOREST,4,YES,STATIC,3,19.1,74
Tangara_gyrola ,2015,SPRING,31,FOREST,4,NO,STATIC,2,17.1,71
Tangara_gyrola ,2015,SPRING,32,FOREST,3,YES,ACTIVE,3,18.3,71
Tangara_gyrola ,2015,SPRING,34,FOREST,3,YES,STATIC,3,19.3,70
Tangara_gyrola ,2015,SPRING,36,FOREST,4,NO,STATIC,2,18.8,70
Tangara_gyrola ,2015,SPRING,36,FOREST,3,NO,STATIC,3,18.4,71
Tangara_gyrola ,2015,SPRING,38,FOREST,4,YES,STATIC,3,19.2,76
Tangara_gyrola ,2015,SPRING,38,FOREST,4,NO,STATIC,3,19,76
Tangara_gyrola ,2015,SPRING,38,FOREST,4,NO,STATIC,3,19,74
Tangara_gyrola ,2015,SPRING,38,FOREST,4,YES,STATIC,3,22.8,76
Tangara_gyrola ,2015,SPRING,40,FOREST,4,YES,STATIC,3,21.2,77
Tangara_gyrola ,2015,SPRING,40,FOREST,4,NO,STATIC,3,18.9,71
Tangara_gyrola ,2015,SPRING,41,FOREST,4,YES,ACTIVE,3,19.1,77
Tangara_gyrola ,2015,SPRING,42,FOREST,4,NO,STATIC,3,18.8,69
Tangara_gyrola ,2015,SPRING,42,FOREST,3,NO,STATIC,2,19.3,70
Tangara_gyrola ,2015,SPRING,43,FOREST,4,YES,ACTIVE,3,20.5,75
Tangara_gyrola ,2015,SPRING,44,FOREST,0,NO,NA,2,18.3,69
Tangara_gyrola ,2015,SPRING,44,FOREST,3,NO,ACTIVE,3,19.2,71
Tangara_gyrola ,2015,SPRING,45,FOREST,4,NO,STATIC,3,19.1,70
Tangara_gyrola ,2015,SPRING,46,FOREST,3,YES,ACTIVE,2,18.9,71
Tangara_gyrola ,2015,SPRING,46,FOREST,4,NO,ACTIVE,3,18.1,71
Tangara_gyrola ,2015,SPRING,47,FOREST,4,NO,STATIC,2,20,73
Tangara_gyrola ,2015,SPRING,48,FOREST,4,NO,STATIC,3,18.4,72
Tangara_gyrola ,2015,SPRING,48,FOREST,4,YES,STATIC,3,19.9,74
Tangara_gyrola ,2015,SPRING,48,FOREST,3,NO,STATIC,3,17.4,74
Tangara_gyrola ,2015,SPRING,48,FOREST,0,NO,NA,3,17,68
Tangara_gyrola ,2015,SPRING,50,FOREST,4,YES,ACTIVE,3,19.7,74
Tangara_gyrola ,2015,SPRING,52,FOREST,4,NO,STATIC,3,20.9,71
Tangara_gyrola ,2015,SPRING,54,FOREST,3,NO,ACTIVE,3,18.2,67
Tangara_gyrola ,2015,SPRING,56,FOREST,4,YES,STATIC,2,17.9,69
Tangara_gyrola ,2015,SPRING,59,FOREST,2,NO,STATIC,2,17.9,72
Tangara_gyrola ,2015,SPRING,60,FOREST,4,YES,STATIC,3,19.3,70
Tangara_gyrola ,2015,SPRING,61,FOREST,4,YES,ACTIVE,2,19,74
Tangara_gyrola ,2015,SPRING,63,FOREST,3,YES,ACTIVE,3,20.7,73
Turdus_albicollis ,2009,FALL,202,FOREST,3,NA,STATIC,2,43.8,98
Turdus_albicollis ,2009,FALL,202,FOREST,3,NA,ACTIVE,2,47.7,98
Turdus_albicollis ,2009,FALL,202,FOREST,2,NO,STATIC,2,52.4,100
Turdus_albicollis ,2009,FALL,202,FOREST,3,NO,STATIC,2,45.2,97
Turdus_albicollis ,2009,FALL,202,FOREST,3,NO,STATIC,2,48.8,101
Turdus_albicollis ,2009,FALL,203,FOREST,3,NA,STATIC,2,46.3,102
Turdus_albicollis ,2009,FALL,203,FOREST,2,NO,STATIC,2,51,102
Turdus_albicollis ,2009,FALL,203,FOREST,3,NO,STATIC,2,46.9,102
Turdus_albicollis ,2009,FALL,203,FOREST,3,NA,STATIC,2,44.8,98
Turdus_albicollis ,2009,FALL,203,FOREST,3,NO,STATIC,2,44.8,103
Turdus_albicollis ,2009,FALL,203,FOREST,3,NO,STATIC,2,46.3,98
Turdus_albicollis ,2009,FALL,204,FOREST,3,NA,STATIC,2,47.5,100
Turdus_albicollis ,2009,FALL,204,FOREST,4,NO,STATIC,2,40.6,103
Turdus_albicollis ,2009,FALL,204,FOREST,2,NO,STATIC,3,45.8,108
Turdus_albicollis ,2009,FALL,204,FOREST,2,NO,STATIC,2,43.3,101
Turdus_albicollis ,2009,FALL,204,FOREST,3,NO,ACTIVE,2,50.7,101
Turdus_albicollis ,2009,FALL,205,FOREST,3,NA,STATIC,2,49.2,99
Turdus_albicollis ,2009,FALL,206,FOREST,3,NA,STATIC,2,45.4,99
Turdus_albicollis ,2009,FALL,206,FOREST,2,NA,STATIC,2,NA,101
Turdus_albicollis ,2009,FALL,208,FOREST,3,NA,STATIC,2,47.5,109
Turdus_albicollis ,2009,FALL,208,FOREST,4,NA,STATIC,2,40.8,NA
Turdus_albicollis ,2009,FALL,208,FOREST,3,NA,ACTIVE,2,42.8,97
Turdus_albicollis ,2009,FALL,208,FOREST,3,NA,STATIC,2,51.4,96
Turdus_albicollis ,2009,FALL,208,FOREST,3,NA,STATIC,2,39.5,100
Turdus_albicollis ,2009,FALL,208,FOREST,4,NO,STATIC,2,44.8,101
Turdus_albicollis ,2009,FALL,209,FOREST,4,NO,ACTIVE,2,52.9,102
Turdus_albicollis ,2009,FALL,210,FOREST,3,NA,STATIC,2,38.9,93
Turdus_albicollis ,2009,FALL,210,FOREST,2,NA,ACTIVE,2,45.9,97
Turdus_albicollis ,2009,FALL,211,FOREST,2,NA,ACTIVE,NA,52.5,100
Turdus_albicollis ,2009,FALL,211,FOREST,3,NA,STATIC,NA,46.8,102
Turdus_albicollis ,2009,FALL,211,FOREST,3,NA,STATIC,NA,47,97
Turdus_albicollis ,2009,FALL,211,FOREST,2,NA,ACTIVE,2,42.5,97
Turdus_albicollis ,2009,FALL,214,FOREST,3,NO,STATIC,2,49.3,102
Turdus_albicollis ,2009,FALL,216,FOREST,3,NO,STATIC,2,43.2,100
Turdus_albicollis ,2009,FALL,218,FOREST,3,NA,STATIC,2,44.6,103
Turdus_albicollis ,2009,FALL,218,FOREST,3,NO,STATIC,2,42.8,96
Turdus_albicollis ,2009,FALL,218,FOREST,3,NO,STATIC,2,47.3,99
Turdus_albicollis ,2009,FALL,219,FOREST,3,NO,STATIC,2,49.9,99
Turdus_albicollis ,2009,FALL,219,FOREST,2,NO,ACTIVE,2,48.6,105
Turdus_albicollis ,2009,FALL,219,FOREST,4,NO,STATIC,2,47.2,100
Turdus_albicollis ,2009,FALL,220,FOREST,3,NO,STATIC,2,40.4,96
Turdus_albicollis ,2009,FALL,220,FOREST,3,NO,STATIC,2,46.4,99
Turdus_albicollis ,2009,FALL,220,FOREST,4,NO,STATIC,2,42.7,101
Turdus_albicollis ,2009,FALL,221,FOREST,3,NA,STATIC,2,42.7,99
Turdus_albicollis ,2009,FALL,221,FOREST,3,NO,STATIC,2,47,103
Turdus_albicollis ,2009,FALL,225,FOREST,3,NA,STATIC,2,43.6,100
Turdus_albicollis ,2009,FALL,225,FOREST,3,NA,STATIC,2,45.3,103
Turdus_albicollis ,2009,FALL,226,FOREST,4,NO,ACTIVE,2,59.2,100
Turdus_albicollis ,2009,FALL,227,FOREST,4,NO,STATIC,2,46.5,100
Turdus_albicollis ,2009,FALL,227,FOREST,3,NO,STATIC,2,48.3,103
Turdus_albicollis ,2009,FALL,229,FOREST,4,NA,ACTIVE,2,49.3,101
Turdus_albicollis ,2009,FALL,229,FOREST,4,NO,ACTIVE,2,49.6,100
Turdus_albicollis ,2009,FALL,230,FOREST,4,NO,STATIC,2,40.4,102
Turdus_albicollis ,2009,FALL,232,FOREST,4,NA,STATIC,2,41.7,104
Turdus_albicollis ,2009,FALL,232,FOREST,4,NO,STATIC,2,44.3,101
Turdus_albicollis ,2009,FALL,233,FOREST,4,NO,STATIC,2,44.8,106
Turdus_albicollis ,2009,FALL,233,FOREST,3,NA,STATIC,2,43.2,104
Turdus_albicollis ,2009,FALL,238,FOREST,4,NA,ACTIVE,2,49.4,100
Turdus_albicollis ,2009,FALL,238,FOREST,3,NA,STATIC,2,43.7,99
Turdus_albicollis ,2009,FALL,241,FOREST,4,NA,STATIC,2,43.9,101
Turdus_albicollis ,2009,FALL,245,FOREST,3,NA,STATIC,2,41.1,99
Turdus_albicollis ,2010,SPRING,2,FOREST,4,YES,STATIC,3,41.4,99
Turdus_albicollis ,2010,SPRING,3,FOREST,4,NO,STATIC,2,40,100
Turdus_albicollis ,2010,SPRING,7,FOREST,3,NO,STATIC,3,43.4,96
Turdus_albicollis ,2010,SPRING,14,FOREST,4,YES,STATIC,3,59.8,100
Turdus_albicollis ,2010,SPRING,15,FOREST,4,NO,STATIC,2,38.2,103
Turdus_albicollis ,2010,SPRING,20,COFFEE,3,NO,STATIC,2,42.4,101
Turdus_albicollis ,2010,SPRING,20,COFFEE,3,NO,STATIC,2,45.1,101
Turdus_albicollis ,2010,SPRING,21,FOREST,3,NO,STATIC,2,52.2,100
Turdus_albicollis ,2010,SPRING,23,FOREST,4,YES,STATIC,2,41.4,106
Turdus_albicollis ,2010,SPRING,38,FOREST,4,YES,STATIC,2,39.4,101
Turdus_albicollis ,2010,SPRING,38,FOREST,4,NO,STATIC,3,47.5,99
Turdus_albicollis ,2010,SPRING,46,FOREST,4,YES,STATIC,2,43.8,99
Turdus_albicollis ,2010,SPRING,47,FOREST,4,NO,STATIC,2,49.5,103
Turdus_albicollis ,2010,SPRING,48,FOREST,4,YES,STATIC,2,42.4,103
Turdus_albicollis ,2010,SPRING,48,FOREST,3,NO,STATIC,1,45.7,103
Turdus_albicollis ,2010,SPRING,49,FOREST,3,YES,STATIC,2,48.9,97
Turdus_albicollis ,2010,SPRING,57,FOREST,4,YES,STATIC,2,47,98
Turdus_albicollis ,2010,FALL,206,FOREST,4,NO,STATIC,2,48.8,100
Turdus_albicollis ,2010,FALL,209,FOREST,4,NO,STATIC,2,43.1,105
Turdus_albicollis ,2010,FALL,211,FOREST,4,NO,STATIC,3,43.7,104
Turdus_albicollis ,2010,FALL,214,FOREST,4,NO,ACTIVE,1,47.5,101
Turdus_albicollis ,2010,FALL,219,FOREST,4,NO,STATIC,2,44.4,102
Turdus_albicollis ,2010,FALL,220,COFFEE,3,NO,STATIC,2,43.7,102
Turdus_albicollis ,2010,FALL,221,FOREST,3,NO,STATIC,2,44.4,101
Turdus_albicollis ,2010,FALL,221,FOREST,3,NO,STATIC,2,47,101
Turdus_albicollis ,2010,FALL,224,FOREST,4,NO,STATIC,2,43.7,105
Turdus_albicollis ,2010,FALL,230,FOREST,4,NO,STATIC,3,41.7,105
Turdus_albicollis ,2010,FALL,237,FOREST,4,NO,STATIC,3,42.3,101
Turdus_albicollis ,2010,FALL,240,FOREST,4,NO,STATIC,3,42.7,100
Turdus_albicollis ,2010,FALL,240,FOREST,4,NO,ACTIVE,3,44.7,99
Turdus_albicollis ,2011,SPRING,8,FOREST,4,YES,STATIC,2,40.8,105
Turdus_albicollis ,2011,SPRING,8,FOREST,4,NO,STATIC,2,46,96
Turdus_albicollis ,2011,SPRING,9,FOREST,3,NO,STATIC,2,42.1,99
Turdus_albicollis ,2011,SPRING,11,COFFEE,3,NO,STATIC,2,44.3,99
Turdus_albicollis ,2011,SPRING,12,FOREST,4,NO,STATIC,2,39.3,105
Turdus_albicollis ,2011,SPRING,12,FOREST,4,NO,STATIC,2,39,98
Turdus_albicollis ,2011,SPRING,13,FOREST,0,NO,NA,3,44.4,99
Turdus_albicollis ,2011,SPRING,15,FOREST,4,YES,STATIC,3,41.9,102
Turdus_albicollis ,2011,SPRING,15,FOREST,3,NO,STATIC,3,45.7,100
Turdus_albicollis ,2011,SPRING,16,FOREST,4,NO,STATIC,3,42.5,105
Turdus_albicollis ,2011,SPRING,16,FOREST,3,NO,STATIC,2,46.4,100
Turdus_albicollis ,2011,SPRING,16,FOREST,4,YES,STATIC,3,44.4,98
Turdus_albicollis ,2011,SPRING,17,FOREST,3,NO,STATIC,2,44.1,98
Turdus_albicollis ,2011,SPRING,18,FOREST,4,NO,STATIC,2,39.2,105
Turdus_albicollis ,2011,SPRING,18,FOREST,4,NO,STATIC,3,43.7,100
Turdus_albicollis ,2011,SPRING,20,FOREST,4,YES,STATIC,3,40.8,101
Turdus_albicollis ,2011,SPRING,20,FOREST,3,NO,STATIC,2,43.8,95
Turdus_albicollis ,2011,SPRING,20,FOREST,4,NO,STATIC,2,40.1,99
Turdus_albicollis ,2011,SPRING,23,COFFEE,3,NO,STATIC,2,45.6,97
Turdus_albicollis ,2011,SPRING,23,FOREST,4,NO,STATIC,3,52.1,101
Turdus_albicollis ,2011,SPRING,28,FOREST,3,NO,STATIC,2,45.4,100
Turdus_albicollis ,2011,SPRING,31,FOREST,4,YES,STATIC,3,42.9,103
Turdus_albicollis ,2011,SPRING,31,FOREST,4,NO,STATIC,3,54.1,99
Turdus_albicollis ,2011,SPRING,33,FOREST,3,NO,STATIC,3,46.3,100
Turdus_albicollis ,2011,SPRING,33,FOREST,3,NO,STATIC,3,44,95
Turdus_albicollis ,2011,SPRING,33,FOREST,4,NO,STATIC,3,51,101
Turdus_albicollis ,2011,SPRING,36,FOREST,4,YES,STATIC,3,41,99
Turdus_albicollis ,2011,SPRING,38,COFFEE,3,NO,STATIC,3,51,95
Turdus_albicollis ,2011,SPRING,39,FOREST,3,YES,STATIC,3,44.7,99
Turdus_albicollis ,2011,SPRING,39,FOREST,4,YES,STATIC,2,41.5,102
Turdus_albicollis ,2011,SPRING,43,FOREST,4,YES,STATIC,3,42.1,104
Turdus_albicollis ,2011,SPRING,47,FOREST,4,YES,STATIC,2,43.1,106
Turdus_albicollis ,2011,SPRING,47,FOREST,3,NO,ACTIVE,2,41.9,96
Turdus_albicollis ,2011,SPRING,48,FOREST,4,YES,STATIC,3,41.5,104
Turdus_albicollis ,2011,SPRING,48,FOREST,4,NO,STATIC,3,43.6,106
Turdus_albicollis ,2011,SPRING,52,FOREST,4,YES,STATIC,3,43.8,105
Turdus_albicollis ,2011,SPRING,55,FOREST,4,YES,STATIC,3,39.1,102
Turdus_albicollis ,2011,SPRING,55,FOREST,4,YES,STATIC,2,42.4,NA
Turdus_albicollis ,2011,SPRING,57,FOREST,4,YES,STATIC,2,41.2,103
Turdus_albicollis ,2011,SPRING,58,FOREST,4,YES,STATIC,2,44.5,104
Turdus_albicollis ,2011,SPRING,58,FOREST,4,YES,STATIC,2,43.5,104
Turdus_albicollis ,2011,SPRING,60,FOREST,3,NO,STATIC,2,NA,NA
Turdus_albicollis ,2011,SPRING,61,FOREST,4,YES,STATIC,3,41.2,99
Turdus_albicollis ,2011,SPRING,62,FOREST,4,YES,STATIC,2,41.4,100
Turdus_albicollis ,2011,SPRING,62,FOREST,4,NO,STATIC,2,40.8,100
Turdus_albicollis ,2011,SPRING,64,FOREST,4,YES,STATIC,2,42.2,100
Turdus_albicollis ,2011,SPRING,64,FOREST,4,YES,STATIC,3,44.6,107
Turdus_albicollis ,2011,SPRING,64,FOREST,4,YES,STATIC,2,52.8,101
Turdus_albicollis ,2011,SPRING,64,FOREST,3,NO,STATIC,3,NA,NA
Turdus_albicollis ,2011,SPRING,65,FOREST,4,YES,STATIC,3,46.3,101
Turdus_albicollis ,2011,SPRING,66,FOREST,4,YES,STATIC,3,42.2,104
Turdus_albicollis ,2011,SPRING,66,FOREST,4,YES,STATIC,2,41.6,99
Turdus_albicollis ,2011,SPRING,66,FOREST,3,NO,STATIC,3,46.2,100
Turdus_albicollis ,2011,SUMMER,132,FOREST,4,NO,STATIC,NA,45.3,NA
Turdus_albicollis ,2011,SUMMER,137,FOREST,3,NO,ACTIVE,NA,44.9,99
Turdus_albicollis ,2011,SUMMER,143,FOREST,0,NO,NA,NA,51.4,100
Turdus_albicollis ,2011,SUMMER,144,FOREST,2,NO,STATIC,NA,45.8,99
Turdus_albicollis ,2011,SUMMER,144,FOREST,4,YES,STATIC,NA,45.3,101
Turdus_albicollis ,2011,SUMMER,144,FOREST,2,NO,STATIC,NA,48,103
Turdus_albicollis ,2011,SUMMER,145,FOREST,4,NO,ACTIVE,NA,46.8,107
Turdus_albicollis ,2011,SUMMER,151,FOREST,2,NO,STATIC,NA,46,97
Turdus_albicollis ,2011,SUMMER,151,FOREST,4,NO,ACTIVE,NA,49.8,96
Turdus_albicollis ,2011,SUMMER,151,FOREST,2,NO,STATIC,NA,46,101
Turdus_albicollis ,2011,SUMMER,152,COFFEE,4,NO,ACTIVE,NA,44.9,101
Turdus_albicollis ,2011,FALL,196,FOREST,4,NO,STATIC,2,39,98
Turdus_albicollis ,2011,FALL,196,FOREST,4,NO,STATIC,2,46.2,102
Turdus_albicollis ,2011,FALL,196,FOREST,3,NO,ACTIVE,3,47.2,96
Turdus_albicollis ,2011,FALL,196,FOREST,4,NO,STATIC,3,49.7,96
Turdus_albicollis ,2011,FALL,196,FOREST,3,NO,STATIC,2,44,99
Turdus_albicollis ,2011,FALL,197,FOREST,3,NO,STATIC,2,43.6,99
Turdus_albicollis ,2011,FALL,197,FOREST,3,NO,STATIC,3,48.2,100
Turdus_albicollis ,2011,FALL,198,FOREST,4,NO,STATIC,3,41,101
Turdus_albicollis ,2011,FALL,198,FOREST,4,NO,STATIC,2,NA,102
Turdus_albicollis ,2011,FALL,199,FOREST,4,NO,STATIC,2,39.2,105
Turdus_albicollis ,2011,FALL,199,FOREST,4,NO,ACTIVE,2,45.9,99
Turdus_albicollis ,2011,FALL,199,FOREST,3,NO,STATIC,2,43.4,100
Turdus_albicollis ,2011,FALL,199,FOREST,3,NO,STATIC,2,44.4,96
Turdus_albicollis ,2011,FALL,199,FOREST,2,NO,STATIC,3,44.6,98
Turdus_albicollis ,2011,FALL,199,FOREST,4,NO,STATIC,3,52.2,102
Turdus_albicollis ,2011,FALL,199,FOREST,3,NO,STATIC,2,52.7,98
Turdus_albicollis ,2011,FALL,200,FOREST,4,NO,STATIC,2,44.5,100
Turdus_albicollis ,2011,FALL,201,FOREST,4,NO,STATIC,3,42.4,102
Turdus_albicollis ,2011,FALL,201,FOREST,3,NO,STATIC,1,45.1,98
Turdus_albicollis ,2011,FALL,202,FOREST,4,NO,STATIC,2,42.4,101
Turdus_albicollis ,2011,FALL,202,FOREST,3,NO,STATIC,3,45.1,101
Turdus_albicollis ,2011,FALL,203,FOREST,3,NO,STATIC,2,41.3,99
Turdus_albicollis ,2011,FALL,203,FOREST,3,NO,STATIC,2,45.4,101
Turdus_albicollis ,2011,FALL,204,FOREST,4,NO,STATIC,2,44,100
Turdus_albicollis ,2011,FALL,205,FOREST,2,NO,STATIC,3,45.2,97
Turdus_albicollis ,2011,FALL,205,FOREST,3,NO,STATIC,3,44.3,98
Turdus_albicollis ,2011,FALL,205,FOREST,2,NO,STATIC,3,47.3,99
Turdus_albicollis ,2011,FALL,207,FOREST,3,NO,STATIC,2,43.5,99
Turdus_albicollis ,2011,FALL,207,FOREST,3,NO,STATIC,3,43.7,99
Turdus_albicollis ,2011,FALL,209,FOREST,4,NO,ACTIVE,3,43.1,101
Turdus_albicollis ,2011,FALL,209,FOREST,3,NO,STATIC,3,44.6,97
Turdus_albicollis ,2011,FALL,209,FOREST,3,NO,STATIC,2,43.9,99
Turdus_albicollis ,2011,FALL,210,FOREST,4,NO,STATIC,2,47.7,103
Turdus_albicollis ,2011,FALL,211,FOREST,3,NO,STATIC,3,46.4,101
Turdus_albicollis ,2011,FALL,211,FOREST,3,NO,STATIC,3,43.4,98
Turdus_albicollis ,2011,FALL,211,FOREST,3,NO,STATIC,3,45,97
Turdus_albicollis ,2011,FALL,211,FOREST,3,NO,STATIC,2,49.5,100
Turdus_albicollis ,2011,FALL,211,FOREST,3,NO,ACTIVE,3,48.6,100
Turdus_albicollis ,2011,FALL,211,FOREST,3,NO,STATIC,2,47.6,102
Turdus_albicollis ,2011,FALL,212,FOREST,4,NO,ACTIVE,2,46.9,103
Turdus_albicollis ,2011,FALL,212,FOREST,3,NO,STATIC,2,44.4,100
Turdus_albicollis ,2011,FALL,212,FOREST,3,NO,ACTIVE,2,44.2,99
Turdus_albicollis ,2011,FALL,214,FOREST,2,NO,ACTIVE,2,44.6,100
Turdus_albicollis ,2011,FALL,214,FOREST,4,NO,STATIC,2,43.3,101
Turdus_albicollis ,2011,FALL,214,FOREST,3,NO,STATIC,2,43.6,99
Turdus_albicollis ,2011,FALL,216,FOREST,3,NO,STATIC,2,49.4,99
Turdus_albicollis ,2011,FALL,216,FOREST,3,NO,STATIC,2,46.3,101
Turdus_albicollis ,2011,FALL,219,FOREST,4,NO,STATIC,2,46.8,100
Turdus_albicollis ,2011,FALL,220,FOREST,3,NO,ACTIVE,2,44,96
Turdus_albicollis ,2011,FALL,220,FOREST,3,NO,STATIC,2,44.2,99
Turdus_albicollis ,2011,FALL,221,FOREST,3,NO,STATIC,3,49.4,97
Turdus_albicollis ,2011,FALL,222,FOREST,3,NO,STATIC,3,44.2,101
Turdus_albicollis ,2011,FALL,223,FOREST,3,NO,STATIC,3,45.1,98
Turdus_albicollis ,2011,FALL,228,FOREST,4,NO,ACTIVE,2,45.6,98
Turdus_albicollis ,2011,FALL,231,FOREST,4,NO,STATIC,2,40.8,99
